SumBiomass,fecund_pop,Lp50_pop,num_pop,Finput,CVg,Fdi
38540,9.84E+06,73.824,1884,0.5,0,0.02
36485,1.09E+07,73.824,1741,0.5,0,0.02
36187,1.07E+07,73.824,1671,0.5,0,0.02
33066,9.40E+06,73.824,1741,0.5,0,0.02
32138,9.15E+06,73.824,1775,0.5,0,0.02
34017,8.88E+06,73.824,1776,0.5,0,0.02
36390,9.66E+06,73.824,1812,0.5,0,0.02
36458,1.05E+07,73.824,1785,0.5,0,0.02
35259,1.01E+07,73.824,1712,0.5,0,0.02
34089,9.60E+06,73.824,1702,0.5,0,0.02
34358,9.36E+06,73.824,1697,0.5,0,0.02
33931,9.70E+06,73.824,1787,0.5,0,0.02
34269,9.65E+06,73.824,1791,0.5,0,0.02
34777,9.28E+06,73.824,1809,0.5,0,0.02
36139,1.03E+07,73.824,1790,0.5,0,0.02
37957,9.98E+06,73.824,1681,0.5,0,0.02
34376,9.46E+06,73.824,1740,0.5,0,0.02
32796,8.92E+06,73.824,1761,0.5,0,0.02
34624,9.18E+06,73.824,1807,0.5,0,0.02
35695,9.63E+06,73.824,1861,0.5,0,0.02
36743,1.01E+07,73.824,1737,0.5,0,0.02
36962,9.61E+06,73.824,1771,0.5,0,0.02
35227,9.81E+06,73.824,1786,0.5,0,0.02
34729,1.00E+07,73.824,1735,0.5,0,0.02
36559,1.01E+07,73.824,1706,0.5,0,0.02
35307,1.09E+07,73.824,1704,0.5,0,0.02
32702,9.49E+06,73.824,1783,0.5,0,0.02
33468,8.99E+06,73.824,1772,0.5,0,0.02
35826,1.02E+07,73.824,1813,0.5,0,0.02
35415,1.05E+07,73.824,1733,0.5,0,0.02
34248,9.28E+06,73.824,1802,0.5,0,0.02
36256,9.66E+06,73.824,1792,0.5,0,0.02
34959,9.13E+06,73.824,1808,0.5,0,0.02
34747,9.92E+06,73.824,1724,0.5,0,0.02
35602,1.02E+07,73.824,1693,0.5,0,0.02
34647,1.00E+07,73.824,1665,0.5,0,0.02
33443,9.83E+06,73.824,1692,0.5,0,0.02
32006,8.73E+06,73.824,1365,0.5,0,0.02
22523,5.70E+06,73.824,1286,0.5,0,0.02
20233,4.45E+06,73.824,1263,0.5,0,0.02
19936,3.87E+06,73.824,1180,0.5,0,0.02
17927,3.17E+06,73.824,1129,0.5,0,0.02
17862,3.64E+06,73.824,1150,0.5,0,0.02
16853,3.25E+06,73.824,1169,0.5,0,0.02
16847,3.03E+06,73.824,1124,0.5,0,0.02
17196,3.48E+06,73.824,1115,0.5,0,0.02
16724,3.20E+06,73.824,1077,0.5,0,0.02
15864,2.65E+06,73.824,1070,0.5,0,0.02
14881,2.49E+06,73.824,1039,0.5,0,0.02
15318,2.59E+06,73.824,1063,0.5,0,0.02
15238,2.43E+06,73.824,1009,0.5,0,0.02
14498,2.65E+06,73.824,1084,0.5,0,0.02
16086,2.95E+06,73.824,1076,0.5,0,0.02
15185,3.14E+06,73.824,1077,0.5,0,0.02
15693,2.67E+06,73.824,1012,0.5,0,0.02
15559,2.70E+06,73.824,1022,0.5,0,0.02
15372,3.10E+06,73.824,1075,0.5,0,0.02
14699,2.49E+06,73.824,1012,0.5,0,0.02
14489,2.46E+06,73.824,1017,0.5,0,0.02
15104,3.00E+06,73.824,1093,0.5,0,0.02
16200,3.45E+06,73.824,1071,0.5,0,0.02
14957,3.00E+06,73.824,1022,0.5,0,0.02
14063,2.58E+06,73.824,1063,0.5,0,0.02
15137,2.78E+06,73.824,1055,0.5,0,0.02
14857,2.72E+06,73.824,1048,0.5,0,0.02
15303,2.71E+06,73.824,1014,0.5,0,0.02
15086,2.56E+06,73.824,1033,0.5,0,0.02
15087,2.90E+06,73.824,1036,0.5,0,0.02
